id_key,date_reference,score_value,score_predict
90647942717076,20250218,81,6.47
11938553909795,20200823,503,1.9
73696093183583,20220427,209,5.33
61442014468499,20241212,879,1.1
31039215495379,20251004,738,8.87
57377883831578,20201126,766,5.91
16280474102084,20200224,977,5.34
54838299912208,20251102,57,4.05
97358497525995,20250125,326,4.24
71654761103488,20250102,711,8.04
62453463815443,20200207,445,3.52
98297257544436,20210618,207,8.34
38594534166790,20211211,7,3.01
11953613089025,20250325,513,1.83
50845371332856,20220914,276,7.11
26696351457253,20240826,531,3.61
36867063923942,20230213,952,2.7
42006740437498,20221229,306,7.54
20927274903010,20240417,314,7.83
91906742698581,20230420,84,9.38
87699961883705,20240723,852,7.74
60029952644308,20210723,996,9.78
93811647503514,20200501,58,0.74
89333797210591,20230105,373,4.89
14805377172626,20240201,27,9.83
17266289544674,20240821,468,8.87
24447638775161,20220727,173,9.31
96670311085540,20240606,743,3.41
25541839640538,20230522,322,8.71
71797776825388,20210725,165,3.94
52974870686164,20200309,182,0.97
14763396237676,20230523,604,3.95
52461383544279,20250912,219,4.95
16397071296927,20220504,400,6.72
31288095434130,20230127,702,5.68
62911304797437,20250601,540,4.06
90491160811491,20250624,249,2.89
79567610163403,20230808,285,2.38
57095694673593,20240825,798,8.44
92540925759529,20241028,628,8.81
43126262378760,20200402,845,7.24
22716073154150,20210113,64,5.63
85204504950224,20230422,596,4.37
16227124266088,20230322,446,3.52
12920179621960,20230714,979,6.71
39208080928725,20230922,719,3.79
32208625365068,20250927,436,7.75
80562354206130,20211006,202,5.19
55024517398712,20220101,880,9.83
10954209511287,20210502,377,8.5
66553994279281,20200921,379,9.78
46428772192097,20210530,848,2.79
44920132847148,20250211,856,4.73
32178374198147,20221009,200,3.46
30317227968596,20211026,796,3.13
59787242379938,20230624,510,3.71
93879187913097,20210430,82,4.15
56904127583454,20220325,991,6.43
88496950734105,20210204,892,5.16
42743964785458,20200111,184,9.53
27484605434432,20201204,825,4.46
91323014245233,20230610,830,1.95
68995236780025,20250327,822,3.14
33831222664633,20240122,852,9.84
67003070925172,20220124,737,7.29
54507855656510,20201028,390,0.84
45123667200884,20230501,381,6.85
39660278123414,20210928,639,2.4
27363506848662,20241231,348,8.28
59157295235319,20200429,698,2.11
85255047996006,20220604,288,3.11
58131120460404,20250409,676,9.94
19654372597830,20241007,202,7.28
85069815131408,20200115,518,9.27
89635115174916,20230310,310,6.01
10676199552010,20231028,698,4.44
40254221240074,20210102,406,2.96
94564156696349,20230901,781,7.87
59523926873612,20200201,577,0.27
27904265609442,20210516,517,6.02
34580538047440,20241224,991,1.61
16708687563058,20230325,696,7.98
48701394246548,20240205,580,0.43
49079418129253,20250828,403,0.3
28595531876412,20220801,699,4.79
62556518723161,20200929,66,6.2
55034738369814,20210128,916,0.85
37829640198120,20210105,822,6.84
78123968035395,20210626,710,9.6
38047372928780,20210524,317,7.49
94288392830706,20241001,483,3.74
13039974554495,20210804,692,1.67
79666682089335,20200820,835,7.55
41297689290492,20221027,191,0.89
81654896450484,20251109,844,4.22
89322132541031,20241202,780,5.32
16992619793248,20220718,537,7.58
10892303996734,20230709,821,6.39
41103839713230,20231021,956,1.18
50344594000588,20211209,634,1.67
21744773864385,20210406,813,2.9
10224611223229,20250410,877,5.74
37658554125254,20250216,80,3.39
36283425917440,20210811,641,8.59
85588812771609,20240628,227,5.16
80373338227326,20250103,137,1.9
60427242969443,20210807,669,3.9
22233054564931,20240622,8,2.75
95949536547397,20200208,91,2.28
27047546538556,20250525,664,6.25
22010282414289,20230307,745,8.84
14883623068061,20220724,34,8.18
92254846613272,20240217,498,5.99
58050525017167,20240508,770,2.97
72550197560421,20200628,70,0.41
23866010676091,20210425,264,8.0
53965991404303,20230116,148,8.49
64731067491571,20210706,695,8.29
28315771218619,20201011,472,0.49
65283391953256,20240725,74,5.35
55692725655218,20250723,772,6.25
16322030657046,20221118,514,1.57
87442730004994,20250501,736,6.36
50117925611494,20210822,841,6.22
70575996289866,20220208,69,1.49
34520691448248,20221012,383,8.21
75429526882709,20220331,606,3.91
46661363010079,20250327,578,4.26
73231184393471,20220714,660,7.98
66678780264435,20210204,489,2.21
51650427648056,20230601,631,4.46
90444686374618,20210117,800,4.54
45041063002039,20220824,956,9.37
36100117082708,20200919,244,2.33
12986075243518,20220407,12,4.43
57914879414902,20211009,976,7.55
39761845728366,20230618,121,2.18
47701149256112,20200707,194,8.57
76420740145760,20240922,617,0.38
24732175914376,20250926,813,8.0
64875586672085,20201210,894,8.9
64769227963570,20231105,796,5.57
92018858105888,20230712,159,5.16
93676530687248,20210509,703,1.66
50980920026536,20201210,970,5.02
34789016360391,20201128,589,2.59
56776932947489,20220701,257,3.2
46005784760319,20241202,985,9.89
38025234336672,20230724,237,4.6
28883511246850,20251009,791,2.28
67808003886286,20230601,428,5.43
68422827739089,20200228,666,6.6
24009404372900,20240407,333,8.56
49536842144151,20250103,678,4.17
40153446912168,20220430,602,3.94
15529461140098,20221230,583,0.02
49516304259233,20231221,844,0.07
20994177736863,20210216,601,6.81
21666111799356,20201211,97,9.78
32529640238305,20230323,126,3.94
21608048087370,20240325,145,9.3
79737430234271,20211210,979,2.88
22691475722327,20221209,294,8.38
50659739235701,20200306,237,1.55
55606994594926,20240719,344,2.03
61618072891445,20230527,398,4.86
23094481668888,20230607,675,2.5
77159027006146,20220126,397,5.79
44102027456217,20200801,251,6.85
10024994646235,20220706,153,8.23
91657399414951,20240112,830,8.59
79415164006599,20240106,522,1.5
31551077954415,20220807,430,2.58
57066620998546,20241222,78,1.71
26017235957122,20220629,12,1.48
57225118701033,20230830,615,0.54
82891380487228,20201128,767,8.67
76626968919285,20231027,534,2.98
83470017301253,20251013,293,4.13
20718852440681,20231122,216,6.24
57870618865656,20250305,786,1.45
24163697417383,20200903,751,3.1
59950302561642,20210902,254,0.89
53927116563595,20250815,191,5.68
47384736495757,20250925,249,1.97
91139950324100,20220819,746,4.06
20548214418252,20200324,398,6.34
70532399450598,20200711,768,7.24
97581291663991,20220516,756,6.34
78437602702473,20230615,968,6.29
69624196535740,20230802,18,1.34
40027564365441,20230311,908,2.12
42775635392726,20201209,466,8.79
86039670184166,20210506,276,7.35
74522373569829,20220912,847,0.82
17993196819088,20230111,386,9.15
66117202486295,20240524,653,5.27
15270267143421,20250131,281,7.95
79384314609021,20241203,593,4.66
31343697020931,20221209,900,8.63
83293510820737,20240117,151,2.25
49344253343007,20200330,269,6.22
48394348294428,20210224,890,3.02
93720796613024,20250814,353,1.67
23054915057241,20200105,561,5.23
15582578158839,20210628,461,1.97
65009224079177,20250609,298,8.04
44327583285238,20201214,934,4.26
22155221285683,20200814,965,5.16
85845956676566,20210718,88,1.01
99235577948516,20210312,842,0.22
76487850733203,20200924,943,1.62
65322656444244,20200620,465,5.35
57093407431080,20230507,104,8.87
28332710081218,20210403,364,4.35
76150514806039,20240207,40,1.0
40954071897659,20230406,839,0.11
99738215572884,20231116,831,8.22
84425137263185,20201115,243,2.68
28133656077003,20211001,462,0.65
13359517427928,20210801,831,6.97
15923280966672,20210128,686,8.19
81321938272350,20251225,512,4.53
49921893128118,20240227,272,5.56
13766667623461,20230423,510,6.09
30045511242615,20221110,14,1.37
49071282146870,20230523,187,0.08
61989237281214,20250504,525,2.47
38606732525795,20250928,582,1.49
42025801600992,20200116,907,1.81
43543487035345,20200523,733,8.44
71797389831478,20211125,88,7.87
83248371738880,20240408,918,1.67
38429643546735,20230220,407,4.06
44438427761289,20250416,607,7.45
95604371518294,20200531,502,4.76
17034690513665,20230701,930,4.4
80112153792319,20211016,744,8.23
81649728257983,20210926,761,1.71
94610511651620,20221107,320,4.86
31959781579820,20221106,609,5.74
76119200502005,20201105,725,9.15
27167995310949,20251106,432,1.76
39007081306949,20201029,919,7.6
64038799667333,20231022,587,8.65
89567671109496,20230113,583,3.59
15425999464951,20200410,288,9.73
47631605379478,20250208,85,5.41
37864523622694,20200413,929,2.05
98912232250450,20250123,929,3.09
90188535582467,20240427,924,9.6
51280683313984,20251220,318,8.32
97350298628874,20251217,886,3.85
97859862799099,20220312,649,6.06
46521951130194,20200321,852,3.22
25246477903035,20201113,796,3.7
55976241581216,20230515,230,5.83
78182449159964,20200413,911,4.3
29870573119264,20240916,385,8.83
74801747082516,20240528,658,7.48
65246796265301,20250123,977,3.03
72894828397556,20230628,193,5.76
27932621066595,20240221,686,3.83
84989118655414,20221222,542,8.82
35770293408328,20220324,303,5.95
88100788458555,20220731,593,7.29
44017759685357,20220815,74,1.22
99121795843429,20230722,77,8.05
74292358463492,20250501,107,2.66
27667153520957,20250621,829,8.42
72254176493146,20230221,838,4.53
29319669229975,20220525,887,5.01
77937448061661,20250123,772,4.95
88188617510180,20230728,61,6.41
58042133811451,20201014,305,7.62
38379091872405,20200801,827,0.1
96030846127627,20231111,807,0.37
62652349888148,20200703,808,8.72
81989262209633,20211031,820,3.87
76582680494612,20240421,814,3.28
45965641969267,20240520,770,7.12
62715196343600,20200609,124,6.15
69065280379681,20250529,340,8.83
32398016539774,20210827,937,8.93
17499539833862,20200701,628,6.74
98233844499530,20210409,563,6.84
20757344236616,20220704,814,4.19
56998574378519,20220729,559,0.57
59526778770326,20220115,151,9.79
47350497556963,20230327,36,9.58
97647948050898,20230216,136,8.87
95285873947401,20211128,511,9.77
52629266756960,20200529,834,6.39
64933515407237,20220217,858,4.3
45951224130353,20230628,397,2.4
49267788442275,20250617,916,9.35
19244669429471,20250521,4,3.36
66570419848304,20230125,922,1.22
42568197622699,20240618,646,2.92
21280788315154,20200704,526,6.47
13393481271609,20211228,698,7.94
96374836445631,20230209,573,3.99
72245551183394,20210505,854,7.27
20532489393236,20231214,616,5.89
26738893330325,20220429,72,9.11
71900470810527,20250322,267,3.04
38335970411752,20220618,637,2.14
21165880606273,20210929,419,0.64
76505347785615,20230728,241,9.75
26782673182660,20250908,405,2.86
61205682787161,20230227,288,6.39
41505688530538,20240213,408,1.39
58910566449369,20240330,101,0.03
34494359054494,20220901,522,3.99
48376820323116,20251101,254,0.51
84475662590458,20210502,627,9.89
40064078077674,20200315,276,5.83
33756115288785,20211229,710,8.72
20928741568811,20200416,701,2.84
23571182526207,20210404,316,5.69
13273012621105,20240501,539,0.97
19870164717222,20241119,630,7.57
86889102234107,20240912,278,4.37
88347302089328,20240313,214,0.95
94050153672052,20250126,883,5.05
24322964199603,20220404,292,1.15
75447749698979,20210306,946,5.41
79013668160202,20221109,391,8.22
35088676087939,20240307,248,2.56
77086390345221,20210502,618,2.93
25326098264972,20211218,702,4.01
19185550740941,20230127,924,2.47
77998128763449,20250602,941,2.01
52884569417780,20230320,343,9.56
96788369278862,20211019,425,8.83
66741664984116,20220309,637,4.7
89155648486055,20220108,968,2.87
82027588058072,20200605,239,2.98
13196136968111,20220709,126,7.02
22499348005288,20231011,267,7.41
70622250882101,20201126,9,1.59
56943732232493,20240828,717,3.95
90864525095975,20210125,408,6.26
21834336935319,20210205,421,6.83
27734301170952,20230727,621,2.25
42919532334587,20211020,503,6.19
40642045434442,20250925,191,3.55
32453858170926,20200813,979,8.99
60806496378105,20220124,743,3.63
50238988776008,20220211,304,4.36
70655264331237,20200106,844,4.33
95014068047998,20200327,275,5.98
48876731690602,20211230,977,4.79
70799905182250,20250217,652,8.17
32343944442568,20240408,37,4.65
71817575926641,20220204,69,7.61
20344054680906,20240406,530,7.95
29223612790096,20221225,813,8.09
26184555777149,20220321,123,8.64
37697967481402,20200718,490,5.05
86657851241240,20220507,742,5.45
33300562566014,20210509,409,7.46
62561807712634,20231218,839,5.51
46963156583927,20250126,931,6.68
37852331057418,20200401,947,6.92
80816099270555,20230322,93,0.33
94956843743381,20240327,190,9.02
95801510525821,20211128,327,2.62
42745330143062,20210307,759,8.53
10139561578337,20250204,510,0.75
47260676315970,20210725,828,1.99
87903343633901,20251108,547,6.18
46100157616512,20200320,242,8.94
26047539830124,20230708,65,5.24
44007851029800,20230613,880,2.18
50578668437800,20221009,790,5.26
90636694900865,20240813,560,4.48
89646612817863,20210224,293,7.49
26431737818207,20250317,172,0.92
31370992871105,20230627,266,9.94
41294769328389,20250812,465,3.45
97378303814074,20250107,997,8.15
19520476011358,20240831,647,7.75
96406435755883,20250116,995,0.16
77698013421774,20251207,719,5.47
75266584502854,20230130,378,7.35
88818521471367,20240320,513,9.51
18416962053425,20240924,166,0.33
10207311644349,20230721,30,2.11
26232714892737,20220714,507,5.67
10178162520060,20210804,43,1.96
30382524287839,20200801,656,1.99
19099288706500,20210601,98,4.8
52500359204682,20221230,759,2.63
81974806510481,20200123,537,9.77
30054349521624,20230926,525,8.03
53284849433488,20250524,210,6.96
96546577431031,20210305,391,5.4
39684114756933,20250703,180,6.74
50150161458673,20201017,28,4.99
74793117031612,20200310,778,0.34
99464474342535,20220327,185,1.4
61328222031537,20240403,265,8.69
45981147950896,20210312,315,9.07
33000252999520,20200917,22,3.31
71440655988237,20231216,967,0.39
54199119400701,20231125,21,4.55
33953853780735,20240711,942,1.9
58315240254865,20250220,502,6.67
92006775367541,20231215,961,7.92
13750998396083,20251006,336,4.69
52076031623595,20220909,506,6.25
16882312029436,20210316,331,6.54
21879761717171,20201118,695,7.71
97731796105829,20250504,53,2.72
84136492729631,20250811,581,2.02
22510056999131,20240625,256,3.45
54041587691619,20210318,803,2.61
97092016635403,20210415,483,6.15
60972115060794,20210316,751,8.84
97495549792168,20220909,386,6.55
24853480656993,20220603,553,8.31
35262231841688,20200703,896,3.36
86120763338078,20230123,287,6.05
48820064156904,20240531,398,3.05
28986653862667,20241213,862,1.4
56316233326313,20240523,438,0.72
47583304137928,20221112,628,0.08
12537974086541,20211219,576,7.82
41985876098563,20220416,656,3.64
57141910928634,20251106,856,1.24
37850654782339,20251028,109,0.12
57019476627884,20240502,98,5.22
15421513184207,20200703,476,0.3
14091577167988,20241020,606,2.42
98375379305728,20240118,785,6.71
54698353224129,20221218,136,0.41
23873566651659,20240312,326,4.98
14998310931908,20200305,19,7.19
60931553095711,20230704,977,0.69
77469494519626,20240731,513,6.89
85454189446010,20230207,87,0.64
93468789218449,20250511,937,5.63
69529911761168,20210112,66,5.1
64721629421801,20230831,3,7.06
93928988822591,20210915,959,4.17
50296249626208,20250819,609,7.89
86814302411514,20251203,317,5.34
28408559746617,20210518,504,1.49
10315398900715,20211015,780,2.25
44047764307880,20210828,654,8.84
68163143669057,20250525,841,0.82
46699380391933,20211123,382,2.35
93196549029579,20230128,600,3.19
55494084597337,20221014,196,1.14
19120837229073,20241207,627,9.65
66412374088295,20200128,600,2.39
28528396771042,20200131,592,4.06
86311142565877,20220101,407,3.3
76533866891516,20250305,696,4.52
63181390745739,20211008,447,8.51
12477866214623,20200520,974,7.54
69961241495485,20231112,149,4.22
27815404216150,20220115,804,5.62
30127325286556,20200420,364,2.74
21554974992966,20251201,654,2.25
56256984472708,20210802,914,6.91
17457753055524,20240817,472,0.75
75879943602840,20220430,748,3.16
74792230444909,20220727,18,1.48
46241579057169,20251018,292,2.22
81394445053323,20220911,818,0.12
23792417482170,20250703,970,1.93
44182602401424,20200914,323,5.45
47900489651878,20250324,537,4.48
63873941155742,20220623,351,4.01
92742854551125,20231221,994,8.91
88656575288499,20240215,831,5.96
78866841364007,20210303,578,7.8
34535400893615,20230104,939,8.04
47971303295666,20251020,402,5.72
72981197903403,20200401,336,1.48
72262685775747,20220321,22,6.8
40899428219333,20230930,250,4.73
85807860299399,20241121,380,7.52
22793708749599,20220522,404,7.98
76148240737753,20250504,709,0.57
57584786661264,20221222,941,5.67
65101521362669,20230702,326,0.18
66003722131098,20220809,509,9.41
15821697440522,20200905,398,7.16
39576112493993,20240605,284,2.99
23620694063804,20250813,174,1.16
21565221272452,20240217,404,7.87
46384556371833,20231129,603,9.81
53708790517161,20230222,832,3.23
43282658174933,20201012,65,4.09
57204293733023,20210414,652,3.53
58885888866942,20200626,797,3.3
